tick,aep_active,aep_hyperactive,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
0.0,2.4244128727957572,2.4244128727957572,7.612854625930772,9.845472732852055,0.0,0.0,2.4244128727957572,839.1878944683499,2652.8934308704447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.4244128727957572,2.4244128727957572,8.113089560840693,9.852241707685955,0.0,0.0,2.4244128727957572,845.8034707372103,2629.4949662963368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.170509412813294,2.1705094128132942,8.189424074174367,10.55146119422961,0.0,0.0,2.170509412813294,877.0283411105431,2641.33405056359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.170509412813294,2.1705094128132942,9.22797678559908,10.189319026422828,0.0,0.0,2.170509412813294,933.011396857866,2632.39709095046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.3190036174568114,2.3190036174568114,9.333333333333334,10.330107023216705,0.0,0.0,2.3190036174568114,979.260543017593,2629.4952388454917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.3190036174568114,2.3190036174568114,10.757942802103631,10.840254199561517,0.0,0.0,2.3190036174568114,974.6506154629064,3389.5932892703613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.424412872795756,2.4244128727957577,11.08552609887726,12.029593139882625,0.0,0.0,2.424412872795756,863.9974858502515,3550.4660977273265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.424412872795756,2.4244128727957577,10.549354903921323,12.790621564255586,0.0,0.0,2.424412872795756,891.1934819231019,4027.0914014404434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.7080128015453218,2.70801280154532,12.038826077875424,13.165611772087667,0.0,0.0,2.7080128015453218,1051.9018965664052,3958.332583859576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.7080128015453218,2.70801280154532,12.222020200350586,13.572848714334889,0.0,0.0,2.7080128015453218,1066.1930667358306,4226.877551258535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.7162065049951143,2.716206504995115,13.472605951007068,14.00952057233461,0.0,0.0,2.7162065049951143,1126.3473709295904,4683.269561843402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.7162065049951143,2.716206504995115,13.348324905312193,15.084944665313014,0.0,0.0,2.7162065049951143,980.4562940001173,5516.056168636752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.9907264074877276,2.9907264074877267,14.660604807897023,15.302868285971027,0.0,0.0,2.9907264074877276,878.1107814190897,5986.282430134193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.9907264074877276,2.9907264074877267,13.472605951007068,15.464655041595838,0.0,0.0,2.9907264074877276,952.8577834889924,5702.699734920879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.8067379246694513,2.8067379246694513,14.763317904710837,14.446837408620308,0.0,0.0,2.8067379246694513,1214.3535088451158,9929.600641516254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.8067379246694513,2.8067379246694513,15.331883989473265,15.647506013561536,0.0,0.0,2.8067379246694513,1738.5404350904366,15744.61337727923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.469817807045694,2.4698178070456933,15.929009176133128,15.533476394190997,0.0,0.0,2.469817807045694,2009.846107983837,22247.447496285953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.469817807045694,2.4698178070456933,16.42356031234803,16.965324111911986,0.0,0.0,2.469817807045694,2604.600180449967,27882.007963121232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.311805451253292,2.311805451253292,16.493769867572556,19.44222209522358,0.0,0.0,2.311805451253292,3057.7149438392353,34053.07332663072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.311805451253292,2.311805451253292,17.147724176824298,19.161303597499717,0.0,0.0,2.311805451253292,4067.3089998179385,40103.003630927975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.5407785333545996,2.5407785333545996,17.59292787204879,19.928762017635606,0.0,0.0,2.5407785333545996,5318.1853431828085,47564.13584309086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.5407785333545996,2.5407785333545996,18.766400234935247,19.825908974538006,0.0,0.0,2.5407785333545996,6449.5449761979335,53804.113946901045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0258148581093915,3.0258148581093915,18.701158609383892,19.32298573662408,0.0,0.0,3.0258148581093915,7644.503472721067,59990.896115345895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0258148581093915,3.0258148581093915,19.70448341537191,19.528895969249717,0.0,0.0,3.0258148581093915,9743.986158994001,66693.35672139068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.7406406388125952,2.7406406388125952,19.69094546570411,20.24735922424343,0.0,0.0,2.7406406388125952,11985.744117724003,74188.47549024489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.7406406388125952,2.7406406388125952,20.82733246908441,20.591260281974,0.0,0.0,2.7406406388125952,13457.714211146293,81759.6149336578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.5385910352879693,2.5385910352879693,20.977236339528726,20.934819480154747,0.0,0.0,2.514402955419481,15750.819229487715,82494.64763082108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.5385910352879693,2.5385910352879693,20.768565991260285,20.96452029289273,0.0,0.0,2.514402955419481,18006.05558755782,77630.01140202014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.2010098692292237,2.2010098692292237,21.140797840510498,19.487887976324618,0.0,0.0,2.213594362117865,23261.30963256846,75840.93495087084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.2010098692292237,2.2010098692292237,21.74703044862294,19.37237437406393,0.0,0.0,2.213594362117865,27510.456500109998,65700.11029764122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.1705094128132947,2.1705094128132947,20.76749597060004,19.340228655433325,0.0,0.0,2.2236106773543893,32290.550120223514,54696.633435299795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.1705094128132947,2.1705094128132947,20.63869074228197,20.622533522554615,0.31622776601683794,0.0,2.2236106773543893,37100.06438089652,48307.14229501794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0789954839350244,2.0789954839350244,21.035419864811086,22.03129087860668,0.31622776601683794,0.0,2.14993539954628,38283.037421001194,41764.624853523535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0789954839350244,2.0789954839350244,20.530735766433484,22.015146301277824,0.31622776601683794,0.0,2.14993539954628,47408.005714107916,37287.87013687486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.7763883459298975,1.7763883459298975,21.203773249117713,21.659998974043273,0.31622776601683794,0.0,2.0,57320.69471781839,30967.068944103976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.7763883459298975,1.7763883459298975,19.344824171395878,22.030282189144405,0.31622776601683794,0.0,2.0,62088.75781984297,28247.093329324267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9119507199599979,1.9119507199599979,19.229606802474606,22.146983742462286,0.31622776601683794,0.0,2.4244128727957572,67559.46904937408,25560.391811463996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9119507199599979,1.9119507199599979,19.32183566158592,23.304744390598042,0.31622776601683794,0.0,2.4244128727957572,71743.93709451846,21969.031758363864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8885620632287055,1.8885620632287055,18.623760212278416,21.892667468558713,0.31622776601683794,0.0,3.020301677353145,72575.23220799534,19255.65755275288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8885620632287055,1.8885620632287055,18.954917274651688,22.175061067183858,0.31622776601683794,0.0,3.020301677353145,78247.53707192466,16711.308123875613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9321835661585915,1.9321835661585915,17.46106780494506,21.09870980784265,0.31622776601683794,0.0,3.6590830666833587,80241.17380892015,14522.821596446822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9321835661585915,1.9321835661585915,19.030968913268126,21.714306599822876,0.42163702135578396,0.0,3.6590830666833587,90553.78911766568,12924.439476777665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8973665961010275,1.8973665961010275,18.18546428087859,21.525179054617254,0.42163702135578396,0.0,4.110960958218893,100473.73947543596,11269.595962391712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.8973665961010275,1.8973665961010275,18.213548070964464,20.353541870315016,0.42163702135578396,0.0,4.110960958218893,117433.2140098268,9011.693145266569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9002923751652303,1.9002923751652303,18.52925614624973,19.906447866625193,0.42163702135578396,0.0,4.357624225296267,135361.06861789242,7906.442616274682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9002923751652303,1.9002923751652303,17.353834030425542,19.628777060451043,0.42163702135578396,0.0,4.357624225296267,154111.24778638897,7213.524023973611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9002923751652303,1.9002923751652303,16.94566480122735,19.708993998792643,0.4216370213557839,0.0,4.600724580614087,180457.2286719364,6279.268549051801,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0
0.0,1.9002923751652303,1.9002923751652303,16.991501143545587,19.943252827293076,0.4216370213557839,0.0,4.600724580614087,220949.5310648515,5407.215040008015,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0
0.0,1.9002923751652303,1.9002923751652303,17.353834030425546,19.77203412229843,0.4216370213557839,0.0,4.408325456829762,243212.20023318456,4822.729213491741,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0
0.0,1.9002923751652303,1.9002923751652303,18.685704577445176,19.414771009036734,0.4216370213557839,0.0,4.408325456829762,275057.36881201505,4311.47036661766,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0
0.0,1.9002923751652303,1.9002923751652303,17.589138062388894,18.135294011647257,0.4216370213557839,0.0,4.522781838156198,319480.16331332864,3814.528636964497,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0
0.0,1.9002923751652303,1.9002923751652303,17.1023065370987,18.09726805656343,0.4216370213557839,0.0,4.522781838156198,318143.15310801694,3232.172686874539,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0
0.0,1.9002923751652303,1.9002923751652303,16.487031940959607,18.7142251301576,0.6749485577105528,0.31622776601683794,4.6475800154489,299750.1588159342,2993.1336329079,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.31622776601683794
0.0,1.9002923751652303,1.9002923751652303,15.127605377072884,18.072692721955473,0.6749485577105528,0.31622776601683794,4.6475800154489,278578.03615506215,2890.2985639703193,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.31622776601683794,0.31622776601683794
0.0,1.9002923751652303,1.9002923751652303,14.990367277392208,18.234277854877853,0.6749485577105528,0.31622776601683794,4.589843860815601,255203.87603040916,2872.2875900577924,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.6324555320336759
0.0,1.9002923751652303,1.9002923751652303,14.841383583300676,18.146318879841413,0.6749485577105528,0.31622776601683794,4.589843860815601,241867.40271858327,2809.020794195412,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.9486832980505138
0.0,1.9002923751652303,1.9002923751652303,15.590595455808177,17.36023553347643,0.6749485577105528,0.31622776601683794,4.667856991049414,233928.26157948512,2937.6946006463413,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336759,0.9486832980505138
0.0,1.9002923751652303,1.9002923751652303,15.331883989473265,17.643380880344015,0.6749485577105528,0.42163702135578396,4.667856991049414,229367.11901665418,3125.8131048843384,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336759,1.2649110640673518
0.0,1.9002923751652303,1.9002923751652303,15.326085243430198,18.286607121059934,0.6749485577105528,0.42163702135578396,4.812021982031623,230850.68901213567,3384.0806875723283,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336759,1.5811388300841898
0.0,1.9002923751652303,1.9002923751652303,15.033296378372908,17.91833325582116,0.6749485577105528,0.48304589153964794,4.812021982031623,244981.29977306433,3639.530691662808,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336759,1.8973665961010275
0.0,1.9002923751652303,1.9002923751652303,14.883249346534214,17.30253674400889,0.6749485577105528,0.48304589153964794,4.817791102892602,275375.92537224863,3958.3590651795207,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336759,2.2135943621178655
0.0,1.9002923751652303,1.9002923751652303,15.854897595941067,16.492422502470642,0.6749485577105528,0.48304589153964794,4.817791102892602,317383.92450511205,4371.317263963144,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9486832980505138,2.2135943621178655
0.0,1.9002923751652303,1.9002923751652303,14.242346872775023,16.205623166735126,0.6749485577105528,0.48304589153964794,5.060742150229659,337049.21472866705,4721.7787891146845,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2649110640673518,2.2135943621178655
0.0,1.9002923751652303,1.9002923751652303,14.477568856683085,15.266521105565165,0.6749485577105528,0.48304589153964794,5.060742150229659,362149.4639524773,5106.437131481967,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5811388300841898,2.2135943621178655
0.0,1.9002923751652303,1.9002923751652303,14.237665226823923,15.833859640375467,0.6749485577105528,0.48304589153964794,5.195083145522205,414087.3010652598,5612.736072738698,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5811388300841898,2.5298221281347035
0.0,1.9002923751652303,1.9002923751652303,14.607456239119042,15.320284302554938,0.6749485577105528,0.48304589153964794,5.195083145522205,475246.8073274139,6068.7725475036,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8973665961010275,2.5298221281347035
0.0,1.9002923751652303,1.9002923751652303,14.25014619808045,16.067911431725584,0.6749485577105528,0.5163977794943222,4.927248499698162,530227.800945803,6572.795059942156,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8973665961010275,2.8460498941515415
0.0,1.9002923751652303,1.9002923751652303,13.862819979274693,16.814015317915917,0.6992058987801011,0.5163977794943222,4.927248499698162,597247.9876556862,6953.785994374255,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8973665961010275,3.1622776601683795
0.0,1.9002923751652303,1.9002923751652303,13.636552187248636,17.506824066314508,0.6992058987801011,0.5163977794943222,5.152130088074683,675321.7557220904,7617.3144006124485,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2135943621178655,3.1622776601683795
0.0,1.9002923751652303,1.9002923751652303,12.873745893613613,19.42392568171761,0.6992058987801011,0.5270462766947299,5.152130088074683,820335.8949729474,8190.6505921216185,0.3162277660168381,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2135943621178655,3.4785054261852175
0.0,1.9002923751652303,1.9002923751652303,12.227473619317731,19.294213294837043,0.6992058987801011,0.5270462766947299,5.146735750831676,981991.4708303564,8513.064645329292,0.6324555320336758,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5298221281347035,3.794733192202055
0.0,1.9002923751652303,1.9002923751652303,12.357633718115746,17.658803281460873,0.7071067811865476,0.5270462766947299,5.146735750831676,1196426.6093952209,8881.373001963155,0.6324555320336758,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1622776601683795,3.794733192202055
0.0,1.567021236472421,1.567021236472421,13.531855420122959,17.290009960796567,0.7071067811865476,0.5163977794943222,4.802776974487434,1373072.5907490833,9295.729963566904,0.6324555320336758,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4785054261852175,4.110960958218893
0.0,1.567021236472421,1.567021236472421,13.742068419435425,17.888854382299364,0.7071067811865476,0.5163977794943222,4.802776974487434,1609713.882010437,9740.826919038582,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.794733192202055,4.743416490252569
0.0,1.567021236472421,1.567021236472421,13.677231688710501,17.349031353043568,0.7071067811865476,0.5163977794943222,4.900113377373131,1877035.4395555332,10307.073351182995,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.427188724235731,5.059644256269407
0.0,1.567021236472421,1.567021236472421,13.293273152655486,17.284868141431293,0.7071067811865476,0.5163977794943222,4.900113377373131,2289810.1643824247,10981.305812354214,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.743416490252569,5.692099788303083
0.0,1.449137674618944,1.449137674618944,13.39319893743753,17.21788475845844,0.8432740427115679,0.5163977794943222,4.6678569910494145,2634935.2250208184,11372.29981675748,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.059644256269407,6.324555320336759
0.0,1.449137674618944,1.449137674618944,13.631662489301231,17.834112132527245,0.8432740427115679,0.5163977794943222,4.6678569910494145,3055481.7256615288,12152.024590806075,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375872022286244,6.957010852370435
0.0,1.449137674618944,1.449137674618944,13.8628199792747,17.40019156982666,0.8432740427115679,0.5163977794943222,4.565571644870382,3553912.6681768666,12735.748079934512,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.008327554319921,7.273238618387272
0.0,1.449137674618944,1.449137674618944,14.12484021541876,17.34646938140439,0.8432740427115679,0.5163977794943222,4.565571644870382,4260878.037703914,13449.687757218257,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.324555320336759,7.905694150420949
0.0,1.595131481867387,1.595131481867387,13.87083270751976,16.970890109570302,0.8432740427115679,0.5163977794943222,4.249182927993988,4968641.197214463,14519.849864926291,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640783086353596,8.538149682454625
0.0,1.595131481867387,1.595131481867387,12.769755936064975,16.270286482487705,0.8232726023485645,0.5163977794943222,4.249182927993988,6027346.962948208,15115.929574458858,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.957010852370435,9.1706052144883
0.0,1.7511900715418267,1.7511900715418267,13.8628199792747,15.333695647893311,0.8232726023485645,0.48304589153964794,4.001388647846034,6872549.523555792,15770.361624825786,0.9486832980505139,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.273238618387272,9.803060746521977
