tick,aep_active,aep_hyperactive,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory,condition
1.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,28773.7,10534.9,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
2.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,27558.4,11139.8,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
3.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,26231.1,11772.1,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
4.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,25007.2,12516.5,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
5.0,49.8,0.2,0.2,0.2,0.0,0.0,49.8,23605.1,13223.6,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
6.0,49.8,0.2,0.2,0.4,0.0,0.0,49.8,22581.2,14062.1,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
7.0,48.8,1.2,0.6,0.6,0.0,0.0,48.8,21313.8,14948.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
8.0,48.8,1.2,0.6,1.0,0.0,0.0,48.8,20746.0,15961.4,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
9.0,48.1,1.9,1.4,1.4,0.0,0.0,48.1,20056.4,16933.9,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
10.0,48.1,1.9,2.0,1.6,0.0,0.0,48.1,19451.2,18003.2,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
11.0,47.5,2.5,2.4,2.4,0.0,0.0,47.5,18495.7,19072.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
12.0,47.5,2.5,3.6,3.0,0.0,0.0,47.5,17804.7,20211.2,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
13.0,46.2,3.8,3.8,3.6,0.0,0.0,46.2,17249.6,21266.6,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
14.0,46.2,3.8,4.8,4.4,0.0,0.0,46.2,16242.7,22582.9,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
15.0,45.5,4.5,5.6,5.6,0.0,0.0,45.5,15762.6,23890.4,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
16.0,45.5,4.5,6.0,6.4,0.0,0.0,45.5,15018.2,25603.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
17.0,44.7,5.3,7.0,7.4,0.0,0.0,44.7,14454.5,27102.4,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
18.0,44.7,5.3,8.6,8.6,0.0,0.0,44.7,13736.2,28864.9,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
19.0,43.8,6.2,9.6,9.8,0.0,0.0,43.8,13119.3,30642.8,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
20.0,43.8,6.2,10.6,11.0,0.0,0.0,43.8,12557.1,32575.9,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
21.0,42.4,7.6,11.6,13.2,0.0,0.0,42.4,11860.3,34448.4,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
22.0,42.4,7.6,12.2,14.8,0.0,0.0,42.4,11152.5,36378.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
23.0,41.1,8.9,13.8,16.8,0.0,0.0,41.1,10681.7,38606.6,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
24.0,41.1,8.9,15.8,18.4,0.0,0.0,41.1,10139.6,40918.8,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
25.0,40.1,9.9,17.2,21.4,0.0,0.0,40.1,9551.1,43500.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
26.0,40.1,9.9,18.6,23.2,0.0,0.0,40.1,9072.8,45750.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
27.0,38.6,11.4,20.2,25.0,0.0,0.0,38.6,8716.6,48884.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
28.0,38.6,11.4,22.4,27.6,0.0,0.0,38.6,8386.4,51831.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
29.0,37.4,12.6,24.0,29.4,0.0,0.0,37.4,8115.1,55292.1,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
30.0,37.4,12.6,26.8,30.8,0.0,0.0,37.4,7768.6,58428.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
31.0,36.1,13.9,29.0,32.4,0.0,0.0,36.1,7468.1,61523.2,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
32.0,36.1,13.9,30.8,35.4,0.0,0.0,36.1,7085.6,65157.4,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
33.0,35.0,15.0,33.4,38.0,0.0,0.0,35.0,6829.6,69702.2,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
34.0,35.0,15.0,35.4,41.0,0.0,0.0,35.0,6488.9,73809.5,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
35.0,34.6,15.4,37.2,44.4,0.0,0.0,34.6,6238.2,78538.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
36.0,34.6,15.4,40.2,46.0,0.0,0.0,34.6,5911.9,83244.1,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
37.0,33.5,16.5,42.4,48.2,0.0,0.0,33.5,5647.1,88773.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
38.0,33.5,16.5,45.2,49.4,0.0,0.0,33.5,5503.8,92408.4,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
39.0,31.9,18.1,49.2,51.6,0.0,0.0,31.9,5347.0,96842.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
40.0,31.9,18.1,52.2,54.2,0.0,0.0,31.9,5378.2,98531.8,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
41.0,30.9,19.1,54.2,56.2,0.0,0.0,30.9,5352.6,102113.9,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
42.0,30.9,19.1,57.8,59.6,0.0,0.0,30.9,5500.9,106286.5,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
43.0,30.3,19.7,60.6,63.0,0.0,0.0,30.3,5637.3,108300.9,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
44.0,30.3,19.7,62.4,65.4,0.0,0.0,30.3,6024.5,111115.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
45.0,29.3,20.7,64.8,67.6,0.0,0.0,29.3,6539.7,113880.5,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
46.0,29.3,20.7,66.8,71.2,0.0,0.0,29.3,7120.8,115053.5,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
47.0,28.4,21.6,69.8,72.6,0.0,0.0,28.4,7766.3,117868.5,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
48.0,28.4,21.6,72.4,74.6,0.0,0.0,28.4,8874.4,117601.9,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
49.0,27.8,22.2,75.2,76.8,0.0,0.0,27.8,9983.5,119116.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
50.0,27.8,22.2,78.0,80.0,0.0,0.0,27.8,10964.3,119974.1,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
51.0,27.0,23.0,80.6,83.4,0.0,0.0,27.1,12428.2,114996.2,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
52.0,27.0,23.0,83.0,86.2,0.0,0.0,27.1,13991.6,105418.5,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
53.0,26.2,23.8,85.6,89.0,0.0,0.0,26.3,17083.4,96002.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
54.0,26.2,23.8,88.6,91.2,0.0,0.0,26.3,20146.2,83835.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
55.0,25.4,24.6,90.8,93.6,0.0,0.0,25.5,23293.2,70965.4,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
56.0,25.4,24.6,92.8,95.8,0.1,0.0,25.5,27201.8,62154.6,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
57.0,24.9,25.1,94.4,98.6,0.1,0.0,25.2,29370.2,53796.6,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
58.0,24.9,25.1,96.8,101.0,0.1,0.0,25.2,36217.7,47139.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
59.0,24.4,25.6,100.4,103.6,0.1,0.0,25.0,43301.6,40035.9,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
60.0,24.4,25.6,104.0,106.0,0.1,0.0,25.0,47799.5,35808.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
61.0,24.1,25.9,106.0,109.6,0.1,0.0,25.1,53595.7,31825.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
62.0,24.1,25.9,108.0,112.0,0.1,0.0,25.1,59392.4,27406.8,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
63.0,23.3,26.7,110.8,114.8,0.1,0.0,24.7,63283.6,23597.7,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
64.0,23.3,26.7,112.8,116.8,0.1,0.0,24.7,70410.6,20667.1,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
65.0,22.8,27.2,116.0,119.6,0.1,0.0,24.5,75495.7,17972.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
66.0,22.8,27.2,117.8,121.8,0.2,0.0,24.5,86010.3,15525.3,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
67.0,22.6,27.4,121.4,123.0,0.2,0.0,24.7,96665.2,13900.6,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
68.0,22.6,27.4,123.2,125.4,0.2,0.0,24.7,109866.3,11608.7,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
69.0,22.5,27.5,125.0,127.6,0.2,0.0,24.9,124398.6,10119.2,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
70.0,22.5,27.5,127.6,129.8,0.2,0.0,24.9,140099.5,9090.8,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,healthy
71.0,22.5,27.5,130.6,132.0,0.2,0.0,25.5,159463.8,7934.8,50.0,0.0,300.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,healthy
72.0,22.5,27.5,133.6,134.2,0.2,0.0,25.5,185328.0,7018.4,50.0,0.0,300.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,healthy
73.0,22.5,27.5,135.6,135.6,0.2,0.0,25.9,207562.6,6308.2,50.0,0.0,300.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,healthy
74.0,22.5,27.5,137.6,137.4,0.2,0.0,25.9,234231.7,5651.5,50.0,0.0,300.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,healthy
75.0,22.5,27.5,138.6,140.0,0.2,0.0,26.7,267592.6,5085.5,50.0,0.0,300.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,healthy
76.0,22.5,27.5,140.6,141.8,0.2,0.0,26.7,283104.8,4459.5,50.0,0.0,300.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,healthy
77.0,22.5,27.5,142.4,142.0,0.3,0.1,27.4,288079.2,4087.5,49.9,0.1,300.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,healthy
78.0,22.5,27.5,144.2,144.2,0.3,0.1,27.4,293746.7,3872.3,49.9,0.1,300.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,healthy
79.0,22.5,27.5,146.4,146.6,0.3,0.1,27.8,299548.5,3679.0,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,healthy
80.0,22.5,27.5,147.6,148.2,0.3,0.1,27.8,313109.5,3428.4,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,healthy
81.0,22.5,27.5,149.8,151.4,0.3,0.1,28.3,337314.4,3263.7,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,healthy
82.0,22.5,27.5,151.8,153.2,0.3,0.2,28.3,364473.0,3149.7,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,healthy
83.0,22.5,27.5,153.0,155.2,0.3,0.2,28.6,397863.4,3064.1,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,healthy
84.0,22.5,27.5,155.0,156.8,0.3,0.3,28.6,429524.5,2991.9,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,healthy
85.0,22.5,27.5,157.2,158.4,0.3,0.3,29.1,477181.2,2986.6,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,healthy
86.0,22.5,27.5,159.6,160.0,0.3,0.3,29.1,530052.4,3029.2,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,healthy
87.0,22.5,27.5,161.2,161.8,0.3,0.3,29.5,571409.1,3064.4,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,healthy
88.0,22.5,27.5,162.4,164.8,0.3,0.3,29.5,623817.8,3140.8,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,healthy
89.0,22.5,27.5,164.6,167.4,0.3,0.3,30.1,673652.8,3278.0,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,healthy
90.0,22.5,27.5,165.4,169.4,0.3,0.3,30.1,733913.3,3401.3,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,healthy
91.0,22.5,27.5,166.2,171.8,0.3,0.4,30.5,776685.4,3570.7,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,healthy
92.0,22.5,27.5,167.2,173.4,0.4,0.4,30.5,830527.1,3705.1,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,healthy
93.0,22.5,27.5,168.8,175.6,0.4,0.4,30.9,885701.3,3927.7,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,healthy
94.0,22.5,27.5,169.8,178.2,0.4,0.5,30.9,990708.2,4150.7,49.9,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1,healthy
95.0,22.5,27.5,170.8,179.6,0.4,0.5,31.4,1099280.7,4305.1,49.8,0.2,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,healthy
96.0,22.5,27.5,172.4,181.5,0.5,0.5,31.4,1252547.5,4479.2,49.8,0.2,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,healthy
97.0,22.3,27.7,174.0,183.5,0.5,0.6,31.8,1381921.8,4670.0,49.8,0.2,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.3,healthy
98.0,22.3,27.7,176.2,186.3,0.5,0.6,31.8,1545665.0,4868.2,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.5,healthy
99.0,22.3,27.7,177.8,187.9,0.5,0.6,32.3,1693707.9,5157.2,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.6,healthy
100.0,22.3,27.7,180.4,188.1,0.5,0.6,32.3,1931080.8,5457.7,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.8,healthy
101.0,22.1,27.9,181.6,189.7,0.6,0.6,32.7,2131887.2,5681.3,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,healthy
102.0,22.1,27.9,183.4,191.5,0.6,0.6,32.7,2383676.0,6021.1,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.2,healthy
103.0,22.1,27.9,185.2,192.9,0.6,0.6,33.2,2637293.3,6347.4,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.3,healthy
104.0,22.1,27.9,186.2,194.3,0.6,0.6,33.2,2968831.0,6710.9,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,healthy
105.0,21.9,28.1,188.2,196.7,0.6,0.6,33.5,3312886.1,7185.1,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.7,healthy
106.0,21.9,28.1,190.2,198.5,0.7,0.6,33.5,3817465.9,7525.3,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.9,healthy
107.0,21.8,28.2,192.8,199.7,0.7,0.7,33.7,4216943.5,7911.0,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.1,healthy
108.0,21.8,28.2,194.2,201.3,0.7,0.7,33.7,4797315.2,8232.5,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.1,healthy
109.0,21.6,28.4,195.2,203.5,0.7,0.7,33.8,5345255.1,8759.0,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.2,healthy
110.0,21.6,28.4,196.4,204.7,0.7,0.7,33.8,6388415.3,9282.0,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.4,healthy
111.0,21.6,28.4,198.2,206.7,0.7,0.8,34.2,7291245.3,9722.9,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.5,healthy
112.0,21.6,28.4,199.0,208.1,0.8,0.8,34.2,8218489.4,10269.2,49.7,0.3,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.6,healthy
113.0,21.6,28.4,199.8,210.3,0.8,0.8,34.5,9634391.5,10999.8,49.6,0.4,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.8,healthy
114.0,21.6,28.4,201.6,213.1,0.8,0.8,34.5,10334883.3,11494.4,49.5,0.5,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.1,healthy
115.0,21.5,28.5,203.8,215.5,0.8,0.8,34.9,10023472.2,12260.3,49.4,0.6,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.3,healthy
116.0,21.5,28.5,205.4,216.3,0.8,0.9,34.9,9528757.8,12943.7,49.4,0.6,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,healthy
117.0,21.5,28.5,206.8,218.4,0.8,1.2,35.5,9157825.0,13739.8,49.3,0.7,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.1,healthy
118.0,21.5,28.5,208.0,221.0,0.8,1.2,35.5,8703530.5,14584.7,49.2,0.8,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.6,healthy
119.0,21.3,28.7,210.8,221.8,0.8,1.2,35.8,8228491.2,15342.9,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,6.1,healthy
120.0,21.3,28.7,212.0,223.0,0.8,1.2,35.8,7737242.6,16254.3,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,6.4,healthy
121.0,21.1,28.9,214.0,224.4,0.8,1.2,36.2,7355634.9,17113.1,49.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,7.2,healthy
122.0,21.1,28.9,216.8,225.2,0.8,1.3,36.2,6918955.3,18092.7,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.7,healthy
123.0,20.8,29.2,218.4,227.2,0.8,1.3,36.4,6628943.0,19333.1,49.2,0.8,300.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,8.4,healthy
124.0,20.8,29.2,220.2,228.6,0.8,1.3,36.4,6234111.2,18373.4,49.2,0.8,300.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,9.0,healthy
125.0,20.5,29.5,221.6,230.2,0.8,1.3,36.4,5981984.2,17709.2,49.2,0.8,300.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,9.4,healthy
126.0,20.5,29.5,221.9,231.6,0.8,1.3,36.4,5719632.2,16783.0,49.2,0.8,300.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,9.8,healthy
127.0,20.1,29.9,222.5,233.8,1.1,1.5,36.5,5545473.2,16400.8,49.2,0.8,300.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,10.1,healthy
128.0,20.1,29.9,223.7,234.8,1.1,1.5,36.5,5545349.4,15856.3,49.2,0.8,300.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,10.7,healthy
129.0,19.9,30.1,226.7,236.6,1.1,1.5,36.5,5376989.4,15263.3,49.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,11.5,healthy
130.0,19.9,30.1,228.9,237.6,1.1,1.5,36.5,5210439.1,14698.5,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,12.0,healthy
131.0,19.5,30.5,230.5,238.4,1.2,1.7,36.6,5084117.3,14772.4,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,12.4,healthy
132.0,19.5,30.5,231.3,240.6,1.4,1.7,36.6,4805005.5,13880.2,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,13.1,healthy
133.0,19.4,30.6,232.9,242.0,1.4,1.7,36.7,4614773.5,13105.3,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,13.4,healthy
134.0,19.4,30.6,235.1,243.2,1.4,1.7,36.7,4511557.4,12688.4,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,13.9,healthy
135.0,19.2,30.8,237.3,244.4,1.4,1.7,36.9,4316253.3,12315.9,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.4,healthy
136.0,19.2,30.8,238.1,246.8,1.7,1.7,36.9,4061533.4,12129.9,49.1,0.9,300.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,14.8,healthy
137.0,19.2,30.8,240.1,248.4,1.7,1.7,37.5,3951860.5,11927.4,49.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,15.4,healthy
138.0,19.2,30.8,241.7,250.4,1.7,1.7,37.5,3739628.8,12062.7,49.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,16.0,healthy
139.0,19.2,30.8,242.7,252.0,1.6,1.7,38.2,3535911.6,11951.0,49.0,1.0,300.0,0.0,0.0,0.0,0.1,0.0,0.0,13.0,16.3,healthy
140.0,19.2,30.8,243.1,253.0,1.7,1.7,38.2,3460412.6,12057.6,49.0,1.0,300.0,0.0,0.0,0.0,0.1,0.0,0.0,13.5,16.8,healthy
141.0,19.0,31.0,243.5,255.2,1.9,1.7,38.5,3293646.5,12293.8,48.9,1.1,300.0,0.0,0.0,0.0,0.1,0.0,0.0,13.8,17.6,healthy
142.0,19.0,31.0,243.7,255.4,2.1,1.9,38.5,3248972.9,12650.8,48.8,1.2,300.0,0.0,0.0,0.0,0.1,0.0,0.0,14.3,18.3,healthy
143.0,18.9,31.1,244.9,258.0,2.1,1.9,38.9,3051062.1,12957.6,48.9,1.1,300.0,0.0,0.0,0.0,0.1,0.0,0.0,14.7,19.0,healthy
144.0,18.9,31.1,246.7,259.0,2.1,1.9,38.9,3008326.3,13437.9,48.8,1.2,300.0,0.0,0.0,0.0,0.1,0.0,0.0,15.5,19.4,healthy
145.0,18.9,31.1,247.7,260.8,2.1,1.9,39.6,2971299.7,13919.8,48.7,1.3,300.0,0.0,0.0,0.0,0.1,0.0,0.0,16.4,19.8,healthy
146.0,18.9,31.1,248.1,262.1,2.3,2.1,39.6,2876070.0,14548.4,48.7,1.3,300.0,0.0,0.0,0.0,0.1,0.0,0.0,16.9,20.6,healthy
147.0,18.8,31.2,249.5,263.7,2.3,2.1,39.8,2738378.9,15120.9,48.5,1.5,300.0,0.0,0.0,0.0,0.1,0.0,0.0,17.5,21.5,healthy
148.0,18.8,31.2,250.5,263.7,2.3,2.2,39.8,2635771.2,15780.8,48.5,1.5,300.0,0.0,0.0,0.0,0.1,0.0,0.0,18.4,22.1,healthy
149.0,18.5,31.5,251.7,265.1,2.3,2.2,40.0,2512710.5,16628.9,48.5,1.5,300.0,0.0,0.0,0.0,0.1,0.0,0.0,19.2,22.8,healthy
150.0,18.5,31.5,253.9,266.9,2.3,2.2,40.0,2427491.9,17600.4,48.5,1.5,300.0,0.0,0.0,0.0,0.1,0.0,0.0,20.1,23.4,healthy
151.0,18.3,31.7,255.4,267.8,2.3,2.3,40.2,2316102.2,18503.4,48.5,1.5,300.0,0.0,0.0,0.0,0.1,0.0,0.0,20.7,24.3,healthy
152.0,18.3,31.7,254.9,268.3,2.6,2.4,40.2,2304646.5,19640.5,48.3,1.7,300.0,0.0,0.0,0.0,0.1,0.0,0.0,21.2,25.5,healthy
