tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
300,0,50,0,0,376,367,15,12,37,261559,40635,31,19,23,47,230,1070,222,1103,234,482,439
301,0,50,0,0,376,371,15,12,38,261092,43358,31,19,22,46,232,1085,221,1118,234,488,452
302,0,50,0,0,376,370,15,12,38,247385,46702,31,19,22,44,234,987,244,1028,256,498,461
303,0,50,0,0,378,372,15,12,38,239763,48208,31,19,22,42,236,997,245,1040,258,510,468
304,0,50,0,0,376,372,16,12,38,229563,51779,31,19,20,43,237,1021,245,1046,259,519,478
305,0,50,0,0,380,372,16,12,38,218239,54211,31,19,19,43,238,1034,245,1056,262,526,490
306,0,50,0,0,382,366,16,13,38,204656,58422,30,20,18,43,239,1059,245,1059,264,536,500
307,0,50,0,0,382,366,16,13,38,193810,62489,30,20,17,43,240,972,268,986,282,545,511
308,0,50,0,0,382,368,16,13,38,191677,66756,27,23,17,40,243,986,268,1006,280,558,521
309,0,50,0,0,384,368,16,13,39,181477,70584,23,27,17,40,243,991,270,1015,281,572,534
310,0,50,0,0,384,368,16,13,39,171068,75121,24,26,15,40,245,1009,266,1032,281,585,547
311,0,50,0,0,383,369,16,13,39,160438,80459,22,28,15,37,248,1017,269,1050,279,601,559
312,0,50,0,0,383,369,16,12,39,154216,83898,22,28,14,37,249,963,282,978,298,615,573
313,0,50,0,0,383,369,16,12,40,144019,90594,25,25,14,35,251,982,279,983,298,629,584
314,0,50,0,0,383,369,16,12,40,136309,93390,26,24,14,34,252,994,280,987,300,642,595
315,0,50,0,0,383,371,16,12,40,131330,97574,25,25,13,33,254,1007,281,1001,299,656,606
316,0,50,0,0,379,375,17,12,40,130893,102969,23,27,12,33,255,1021,280,1005,301,665,624
317,0,50,0,0,379,379,17,12,40,129372,106786,21,29,12,31,257,941,300,911,320,677,641
318,0,50,0,0,379,379,17,12,40,126407,110046,20,30,12,31,257,945,302,925,314,690,658
319,0,50,0,0,381,379,16,12,39,122350,115346,21,29,12,31,257,955,300,932,312,705,672
320,0,50,0,0,383,381,16,12,39,115224,122112,22,28,12,31,257,972,297,946,311,720,685
321,0,50,0,0,385,383,16,12,38,108725,130362,22,28,12,28,260,971,298,963,310,729,704
322,0,50,0,0,381,378,17,13,38,102880,136574,23,27,12,27,261,899,314,888,326,745,715
323,0,50,0,0,383,378,17,13,37,102521,143849,24,26,12,27,261,911,313,894,328,758,728
324,0,50,0,0,385,380,17,13,37,97626,153714,25,25,12,26,262,923,313,905,327,769,742
325,0,50,0,0,385,380,17,13,35,92312,157471,23,27,12,24,264,930,312,913,326,788,750
326,0,50,0,0,371,379,21,13,35,92122,166865,24,26,12,22,266,938,313,918,326,799,765
327,0,50,0,0,373,383,21,13,33,88413,180262,21,29,12,20,268,876,326,870,339,811,782
328,0,50,0,0,373,383,21,13,33,84062,190655,20,30,12,19,269,885,322,879,338,832,791
329,0,50,0,0,373,385,21,13,33,82349,202675,20,30,12,19,269,894,318,884,338,848,805
330,0,50,0,0,373,385,21,13,33,81258,214668,20,30,12,18,270,906,317,888,336,861,822
331,0,50,0,0,373,385,21,13,31,77015,224055,22,28,12,18,270,910,317,898,335,874,837
332,0,50,0,0,371,378,22,15,31,77936,244970,21,29,12,18,270,870,324,855,345,889,851
333,0,50,0,0,371,378,22,15,31,74695,266021,24,26,12,18,270,879,322,860,345,898,868
334,0,50,0,0,371,380,22,15,31,71585,289839,24,26,12,17,271,884,321,871,341,908,884
335,0,50,0,0,371,380,22,14,30,70719,299248,25,25,12,17,271,892,321,874,339,918,899
