tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
181,4,46,0,0,301,320,2,1,23,70023,48295,50,0,300,0,0,0,0,0,1,0,0
182,4,46,0,0,303,320,2,1,23,83621,40438,50,0,300,0,0,0,0,0,1,0,0
183,4,46,0,0,307,322,2,1,23,96115,35851,50,0,300,0,0,0,0,0,1,0,0
184,4,46,0,0,313,324,2,1,23,108425,30893,50,0,300,0,0,0,0,0,1,0,0
185,4,46,0,0,315,326,2,1,24,125051,25618,50,0,300,0,0,0,0,0,1,0,0
186,4,46,0,0,315,322,3,2,24,147846,20925,50,0,300,0,0,0,0,0,1,0,0
187,4,46,0,0,317,330,3,2,25,175467,17748,50,0,300,0,0,0,0,0,1,0,0
188,4,46,0,0,319,330,3,2,25,203797,13582,50,0,300,0,0,0,0,0,1,0,0
189,4,46,0,0,319,334,3,2,26,219014,12035,50,0,300,0,0,0,0,0,1,0,0
190,4,46,0,0,323,338,3,2,26,249395,10479,50,0,300,0,0,0,0,0,1,0,0
191,4,46,0,0,323,336,3,3,27,284792,9024,50,0,300,0,0,0,0,0,1,0,0
192,4,46,0,0,323,336,3,3,27,345123,7714,50,0,300,0,0,0,0,0,1,0,0
193,4,46,0,0,325,336,3,3,27,408233,6720,50,0,300,0,0,0,0,0,1,0,0
194,4,46,0,0,325,336,3,3,27,456068,5729,50,0,300,0,0,0,0,0,1,0,0
195,4,46,0,0,325,336,3,3,27,533922,4992,50,0,300,0,0,0,0,0,1,0,0
196,4,46,0,0,325,336,3,3,27,627070,4347,50,0,300,0,0,0,0,0,1,0,0
197,4,46,0,0,326,336,3,3,27,705503,3990,50,0,300,0,0,0,0,0,1,0,0
198,4,46,0,0,326,338,3,3,27,778425,3635,50,0,300,0,0,0,0,0,1,0,0
199,4,46,0,0,328,340,3,3,28,860996,2937,50,0,300,0,0,0,0,0,1,0,0
200,4,46,0,0,328,342,3,3,28,1074451,2785,50,0,300,0,0,0,0,0,1,0,0
201,4,46,0,0,332,342,3,3,29,1114923,2126,50,0,300,0,0,0,0,0,1,0,0
202,4,46,0,0,332,338,3,4,29,1258437,1933,50,0,300,0,0,0,0,0,1,0,0
203,4,46,0,0,336,338,3,4,30,1460846,1776,50,0,300,0,0,0,0,0,1,0,0
204,4,46,0,0,338,338,3,4,30,1426324,1930,50,0,300,0,0,0,0,0,1,0,0
205,4,46,0,0,340,342,3,4,30,1395433,2081,50,0,300,0,0,0,0,0,1,0,0
206,4,46,0,0,340,344,3,4,30,1438530,2191,50,0,300,0,0,0,0,0,1,0,0
207,4,46,0,0,338,348,4,4,30,1302043,2309,50,0,300,0,0,0,0,0,1,0,0
208,4,46,0,0,338,348,4,4,30,1212324,2454,50,0,300,0,0,0,0,0,1,0,0
209,4,46,0,0,338,350,4,4,31,1115367,2639,50,0,300,0,0,0,0,0,1,0,0
210,4,46,0,0,340,354,4,4,31,1057492,2720,50,0,300,0,0,0,0,0,1,0,0
211,4,46,0,0,339,352,4,4,32,1063692,2863,50,0,300,0,0,0,0,0,1,0,0
212,4,46,0,0,341,352,4,4,32,1018352,3054,50,0,300,0,0,0,0,0,1,0,0
213,4,46,0,0,345,352,4,5,33,980397,3220,50,0,300,0,0,0,0,0,1,0,0
214,4,46,0,0,347,354,4,5,33,953012,3518,50,0,300,0,0,0,0,0,1,0,0
215,4,46,0,0,349,354,4,5,33,890957,3782,50,0,300,0,0,0,0,0,1,0,0
216,4,46,0,0,349,356,4,5,33,878852,4016,50,0,300,0,0,0,0,0,1,0,0
217,4,46,0,0,351,352,4,6,33,849447,4228,50,0,300,0,0,0,0,0,1,0,0
218,4,46,0,0,351,354,4,6,33,831220,4542,50,0,300,0,0,0,0,0,1,0,0
219,4,46,0,0,351,356,4,6,34,775363,4794,50,0,300,0,0,0,0,0,1,0,0
220,4,46,0,0,355,356,4,6,34,728649,5022,50,0,300,0,0,0,0,0,1,0,0
221,4,46,0,0,346,354,6,7,35,703350,5261,50,0,300,0,0,0,0,0,1,0,0
222,4,46,0,0,348,358,6,7,35,680857,5554,50,0,300,0,0,0,0,0,1,0,0
223,4,46,0,0,348,358,6,7,35,642273,5898,50,0,300,0,0,0,0,0,1,0,0
224,4,46,0,0,348,360,6,7,35,640413,6226,50,0,300,0,0,0,0,0,1,0,0
225,4,46,0,0,348,360,6,7,35,615131,6530,50,0,300,0,0,0,0,0,1,0,0
226,4,46,0,0,350,360,6,7,35,597415,7086,50,0,300,0,0,0,0,0,1,0,0
227,4,46,0,0,342,355,8,8,35,566795,7715,50,0,300,0,0,0,0,0,1,0,0
228,4,46,0,0,344,357,8,8,35,525525,8074,50,0,300,0,0,0,0,0,1,0,0
229,4,46,0,0,344,357,8,8,36,484311,8483,50,0,300,0,0,0,0,0,1,0,0
230,4,46,0,0,346,359,8,8,36,477104,9008,50,0,300,0,0,0,0,0,1,0,0
231,4,46,0,0,348,359,8,8,37,466745,9455,50,0,300,0,0,0,0,0,1,0,0
232,4,46,0,0,344,360,8,9,37,433720,10161,50,0,300,0,0,0,1,0,1,0,0
233,4,46,0,0,344,360,8,9,38,421261,11135,50,0,300,0,0,0,1,0,1,0,0
